Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_VSWR,
323051111,-4.329892034,0.6074428134,75.17479,4.094799097,
323285555,-6.950915113,0.4492149946,68.91590263,2.631180915,
323520000,-7.870788392,0.4040736963,68.23837969,2.356119687,
323754444,-8.995188357,0.3550099964,83.68630127,2.100823251,
323988888,-6.551637264,0.4703467384,82.18562722,2.77605529,
324223333,-6.082399355,0.4964551638,67.92930982,2.971840948,
324457777,-7.393213179,0.4269129619,54.57517101,2.489871288,
324692222,-10.39107797,0.3023055368,54.11788245,1.866584308,
324926666,-11.02551088,0.2810117347,76.47595667,1.781686568,
325161111,-8.011790826,0.397567119,85.84335938,2.319871911,
325395555,-5.718944346,0.5176697439,75.54217489,3.146536476,
325630000,-5.122887853,0.5544413437,64.96538107,3.488746816,
325864444,-4.60433108,0.588550111,55.03674099,3.860859253,
326098888,-4.762803542,0.5779094857,45.83347335,3.738320176,
326333333,-4.925290658,0.5671990138,41.00112518,3.621061559,
326567777,-4.447623555,0.599264874,36.3460398,3.990827782,
326802222,-3.90000384,0.638263204,27.47413613,4.528881834,
327036666,-3.809774876,0.6449280351,16.22012997,4.632660975,
327271111,-4.270132122,0.6116364992,5.485078385,4.149814532,
327505555,-4.707599361,0.5815941533,-2.489526172,3.780047927,
327740000,-4.826293073,0.5737006558,-15.26637471,3.691539002,
327974444,-6.542131584,0.4708617591,-38.28701998,2.779730599,
328208888,-16.28208464,0.1534248715,-56.50732279,1.362460144,
328443333,-11.58781302,0.2633961054,31.24595639,1.715163488,
328677777,-8.16115446,0.3907889517,16.08270182,2.282934552,
328912222,-7.066363103,0.4432837844,8.420269822,2.592494603,
329146666,-6.040806224,0.4988381832,1.306921373,2.990727012,
329381111,-5.164724808,0.5517772109,-9.499993156,3.462066742,
329615555,-5.852440665,0.509774335,-24.74496278,3.07975376,
329850000,-7.741139179,0.4101503071,-22.61436168,2.390694314,
330084444,-6.845773239,0.4546857443,-16.11690948,2.667609968,
330318888,-5.715582854,0.5178701241,-19.041034,3.148259836,
330553333,-4.8801506,0.5701543866,-23.97265351,3.652833337,
330787777,-4.067379441,0.6260817262,-30.74627302,4.34876239,
331022222,-3.713956734,0.6520819267,-40.83952074,4.748479752,
331256666,-4.535828895,0.5932101253,-45.59800111,3.916543219,
331491111,-3.321442416,0.6822253914,-44.45699465,5.293769062,
331725555,-2.481014795,0.7515350851,-54.28141371,7.049426218,
331960000,-2.224334442,0.7740754215,-63.38847275,7.852511813,
332194444,-2.125614282,0.7829234224,-71.77127817,8.213338547,
332428888,-2.145755994,0.7811100045,-79.82821789,8.137009643,
332663333,-2.313561288,0.7661643419,-87.06912198,7.553015466,
332897777,-2.43475184,0.7555486049,-92.58957132,7.181585542,
333132222,-2.317732005,0.7657965399,-98.15257511,7.539583485,
333366666,-2.190875602,0.7770629812,-104.8329875,7.971143556,
333601111,-2.142369216,0.7814146321,-111.9406324,8.149743275,
333835555,-2.169383151,0.7789881342,-119.1390741,8.049287888,
334070000,-2.270803286,0.7699452352,-126.3272529,7.693582165,
334304444,-2.445192848,0.7546409316,-133.0722959,7.151318854,
334538888,-2.557583442,0.7449391995,-139.403226,6.841267634,
334773333,-2.724844132,0.73073144,-146.1403076,6.427528857,
335007777,-2.788522095,0.7253938934,-151.5000399,6.28315923,
335242222,-2.676040539,0.7348487725,-159.4256058,6.542865325,
335476666,-2.920379722,0.714465091,-168.4223447,6.004397492,
335711111,-3.400573927,0.6760383042,-176.5637658,5.173569362,
335945555,-3.865525763,0.6408017835,176.3865492,4.567956377,
336180000,-4.1946475,0.6169750829,167.8690112,4.22159241,
336414444,-5.059566682,0.5584980562,154.1493609,3.52999138,
336648888,-8.618181236,0.3707583478,145.7359583,2.178429135,
336883333,-12.31438294,0.2422595204,163.1988828,1.639426101,
337117777,-7.826535661,0.4061376176,-160.9833912,2.367783614,
337352222,-4.413869267,0.6015982118,179.8443669,4.020057789,
337586666,-3.736887745,0.6503626811,161.8438397,4.720213181,
337821111,-4.239326568,0.6138095931,144.9566817,4.178792544,
338055555,-6.52022727,0.4720506897,135.3485595,2.788242471,
338290000,-6.372345391,0.4801564094,147.4126425,2.847311068,
338524444,-4.554206435,0.5919563427,137.7611466,3.901436315,
338758888,-4.526257313,0.5938641848,120.9315799,3.924461043,
338993333,-5.943881364,0.5044358358,110.6911092,3.03580433,
339227777,-5.830387109,0.5110703014,105.9109357,3.090567633,
339462222,-6.102898808,0.495284868,90.24859761,2.962631341,
339696666,-8.186489532,0.3896507562,72.90996224,2.276812448,
339931111,-12.14736734,0.2469628528,62.51021988,1.655911474,
340165555,-15.16225849,0.1745368266,86.25630674,1.422882164,
340400000,-14.15734216,0.1959444161,88.50320906,1.487390225,
340634444,-17.1479295,0.1388684298,80.1406048,1.322525465,
340868888,-21.68204416,0.08239441832,155.1529672,1.179585696,
341103333,-11.21366749,0.2749898256,152.3217903,1.758581977,
341337777,-8.586922061,0.3720950537,131.700263,2.185195485,
341572222,-7.771035282,0.4087410308,116.9356051,2.382612534,
341806666,-7.626517848,0.4155986303,105.2785996,2.422305463,
342041111,-8.034847489,0.396513178,100.330466,2.314074023,
342275555,-7.489274618,0.4222175381,98.9075938,2.461510399,
342510000,-6.433109888,0.4768090673,94.81771186,2.822696218,
342744444,-5.282361037,0.5443546639,86.59762654,3.389378847,
342978888,-4.606136253,0.5884278064,75.09170578,3.859414779,
343213333,-4.401948512,0.6024244286,64.93921918,4.03049016,
343447777,-3.925725195,0.6363759234,55.76346818,4.500185848,
343682222,-3.475158002,0.6702581445,42.99019937,5.065350718,
343916666,-3.454594905,0.6718468028,28.53446156,5.09471435,
344151111,-3.798899624,0.6457360292,13.16957427,4.64550777,
344385555,-4.562654204,0.5913808945,-2.829295849,3.894533743,
344620000,-5.53960523,0.5284692699,-20.66906793,3.241505108,
344854444,-7.509792078,0.4212213698,-46.70555851,2.455552599,
345088888,-13.18941989,0.2190428117,-86.0992838,1.560959845,
345323333,-23.21086741,0.06909659233,76.8545898,1.148450616,
345557777,-19.54590681,0.1053670108,29.37490122,1.2355536,
345792222,-19.23483725,0.1092089264,59.70954802,1.245195377,
346026666,-11.06420016,0.2797628167,72.99880014,1.77686302,
346261111,-7.58172605,0.4177473441,44.43462614,2.434934954,
346495555,-7.218186323,0.4356028212,26.27716226,2.543603822,
346730000,-6.677932874,0.4635572271,17.93256334,2.728263481,
346964444,-6.552320273,0.4703097545,5.378920604,2.775791639,
347198888,-5.688690254,0.5194759994,4.044313963,3.162123011,
347433333,-4.909733952,0.5682157957,-12.73372123,3.63194341,
347667777,-5.047918676,0.5592475191,-20.1757575,3.537694254,
347902222,-4.362975627,0.6051335316,-35.11379296,4.065003387,
348136666,-5.035943022,0.5600191124,-49.9222069,3.545651996,
348371111,-6.091619944,0.4959284267,-61.64247628,2.967690514,
348605555,-7.238599872,0.434580271,-70.50057943,2.537195286,
348840000,-8.077322891,0.3945788979,-77.7332796,2.303485777,
349074444,-9.472952457,0.336010135,-93.75409545,2.012094168,
349308888,-13.87701321,0.2023714947,-108.1447374,1.507432955,
349543333,-26.18374437,0.04906962979,-89.35925273,1.103203413,
349777777,-13.1417716,0.2202477193,8.524568426,1.564917153,
350012222,-7.433139144,0.4249550972,-19.10040983,2.477989267,
350246666,-5.851910783,0.5098054347,-39.93210583,3.080012594,
350481111,-4.879632761,0.5701883793,-51.6761969,3.653201318,
350715555,-3.74601774,0.6496794248,-67.07906133,4.709056623,
350950000,-3.703603545,0.6528596423,-81.92617317,4.761358354,
351184444,-3.739774103,0.6501465987,-93.80573979,4.716680165,
351418888,-4.079017792,0.6252433918,-106.4375509,4.336797154,
351653333,-4.964755812,0.5646277378,-112.248852,3.593769915,
351887777,-4.349076521,0.6061026376,-118.343348,4.077464819,
352122222,-4.392012944,0.6031139208,-130.3822429,4.039229403,
352356666,-5.1048938,0.5555911382,-138.8860694,3.500360303,
352591111,-4.950017548,0.5655866145,-142.2153108,3.603909701,
352825555,-4.123779606,0.6220295543,-153.3755589,4.291419006,
353060000,-3.977108587,0.6326224076,-170.0534046,4.443990165,
353294444,-4.5624966,0.5913916251,170.5310652,3.89466228,
353528888,-6.021816265,0.4999299861,147.6999891,2.999439967,
353763333,-9.889312553,0.3202833574,114.0040328,1.942402576,
353997777,-32.86175698,0.02274637272,17.5466859,1.046551626,
354232222,-11.20693627,0.2752030142,-138.6359,1.759393374,
354466666,-7.950103158,0.400400713,179.9735537,2.335561004,
354701111,-8.76500815,0.364543696,139.4357962,2.147344652,
354935555,-13.84373181,0.2031484015,88.09696869,1.509877628,
355170000,-19.74061127,0.103031361,-52.32074895,1.22973236,
355404444,-12.48491246,0.2375496402,-127.3875952,1.62312159,
355638888,-11.6901648,0.2603105442,-159.9053693,1.70383738,
355873333,-13.72341451,0.2059820019,-162.9853744,1.518834592,
356107777,-11.22279362,0.2747010498,-147.1850975,1.757483655,
356342222,-7.547808571,0.4193817923,-156.939512,2.444604343,
356576666,-5.487716516,0.5316357459,-175.6877893,3.270180704,
356811111,-4.830837829,0.5734005545,164.150035,3.68823863,
357045555,-5.075534691,0.5574722649,148.3253773,3.519490738,
357280000,-5.352669372,0.5399661454,134.9875376,3.347506123,
357514444,-6.105041142,0.4951627234,122.912621,2.961672588,
357748888,-6.663299007,0.4643388802,117.0264094,2.733703877,
357983333,-6.311954203,0.4835064699,107.5631733,2.87226535,
358217777,-6.684492842,0.4632072603,91.59781358,2.725832807,
358452222,-8.758243187,0.3648277297,74.87835236,2.148752069,
358686666,-13.09117947,0.2215343252,84.33358528,1.569156309,
358921111,-9.835055754,0.3222902834,97.42437977,1.951116018,
359155555,-9.575081132,0.3320824645,91.04965349,1.994381632,
359390000,-8.390493526,0.3806057312,82.01476888,2.228961101,
359624444,-7.875993693,0.4038316146,72.65548197,2.354756892,
359858888,-7.416491985,0.4257703365,61.27590944,2.482927001,
360093333,-6.974262539,0.4480091387,48.38402109,2.623248391,
360327777,-6.805063098,0.4568218257,30.9522798,2.682033068,
360562222,-7.503960548,0.4215042642,12.38491024,2.457242424,
360796666,-7.803984696,0.4071934329,-4.787814795,2.373781788,
361031111,-8.172368976,0.3902847223,-34.15763465,2.280219593,
361265555,-9.994680708,0.3164214851,-77.26976163,1.925779492,
361500000,-14.37064279,0.191191183,-138.4156195,1.472772252,
361734444,-20.62854538,0.09301922805,163.1886242,1.205118412,
361968888,-19.84164038,0.1018399039,127.2256993,1.226774501,
362203333,-19.95463153,0.1005236903,109.3178226,1.223516038,
362437777,-18.19141127,0.123148588,102.7241132,1.280888156,
362672222,-15.38550777,0.1701079503,112.2240755,1.409951994,
362906666,-10.25560335,0.3070575868,92.52493938,1.886242726,
363141111,-8.484585439,0.3765049827,62.76877662,2.207724111,
363375555,-8.768231185,0.3644084515,37.72844071,2.146674944,
363610000,-10.2330236,0.3078568492,20.95457675,1.889575657,
363844444,-11.86729619,0.255055792,17.1824197,1.684764817,
364078888,-11.43652731,0.2680239692,19.55348085,1.732329907,
364313333,-10.23883829,0.3076508259,10.69838414,1.888715803,
364547777,-10.14787497,0.3108896411,-2.2706792,1.902292752,
364782222,-10.37412081,0.3028962937,-17.06297055,1.86901358,
365016666,-13.08125354,0.2217876314,-27.94039557,1.569992563,
365251111,-15.48185696,0.1682314359,-5.011176413,1.404515013,
365485555,-10.87118985,0.2860490484,9.658891907,1.801312885,
365720000,-7.308950089,0.4310746612,-7.830379271,2.515399761,
365954444,-6.312466876,0.4834779324,-33.27820219,2.87205141,
366188888,-7.253579626,0.4338314363,-48.17095731,2.532516866,
366423333,-6.225292002,0.4883547316,-54.43414323,2.908958264,
366657777,-5.141383676,0.5532619667,-78.70611243,3.476896639,
366892222,-5.894646295,0.5073032975,-102.5777168,3.05929244,
367126666,-7.24852903,0.4340837702,-126.5343717,2.534091964,
367361111,-9.888721068,0.3203051685,-153.1373359,1.942496996,
367595555,-15.68504708,0.1643416511,-178.2599066,1.393322585,
367830000,-29.31031157,0.03423611068,-147.8851642,1.070899546,
368064444,-20.46969078,0.09473609103,-88.89506181,1.209300493,
368298888,-17.80721795,0.1287179465,-98.17361171,1.295467916,
368533333,-17.56861756,0.1323028263,-96.18521067,1.304951613,
368767777,-13.22959145,0.2180320949,-104.2522614,1.557649728,
369002222,-12.77645893,0.2297084934,-138.3449703,1.596419645,
369236666,-16.89066625,0.1430430256,-157.2993109,1.333839457,
369471111,-18.67881314,0.1164285109,-133.3955823,1.26354067,
369705555,-13.93258186,0.20108094,-137.3984238,1.503382508,
369940000,-12.97233696,0.2245862439,-174.2142937,1.579268145,
370174444,-16.31953633,0.1527647605,150.2794488,1.360619468,
370408888,-26.13045087,0.04937162897,136.5465659,1.103871566,
370643333,-20.81134879,0.09108200045,-131.3196314,1.200418521,
370877777,-14.21825845,0.1945750172,-170.9364236,1.483161117,
371112222,-12.33304638,0.2417395344,142.5926914,1.637616084,
371346666,-12.10842283,0.2480726342,89.62444725,1.659831376,
371581111,-12.21756895,0.2449748794,28.39362883,1.648918487,
371815555,-12.06109453,0.2494280398,-37.62678496,1.66463458,
372050000,-13.10816227,0.2211016006,-97.73198904,1.56772899,
372284444,-16.48304405,0.1499159349,-123.2202331,1.352708493,
372518888,-14.09542603,0.1973461683,-139.3217119,1.491734196,
372753333,-16.48532623,0.1498765504,-157.2009053,1.352599497,
372987777,-12.89376233,0.226627122,-158.6426911,1.586074657,
373222222,-10.17369262,0.3099669351,172.2973835,1.898411832,
373456666,-9.368102103,0.3400908087,138.4880553,2.030720024,
373691111,-10.12254495,0.3117975888,106.0333191,1.906121756,
373925555,-12.32952915,0.2418374432,79.14668738,1.637956705,
374160000,-16.2103614,0.1546970137,68.22614291,1.366015538,
374394444,-13.74642021,0.2054371538,83.63194925,1.517107375,
374628888,-12.35522389,0.2411230927,75.44849038,1.635473528,
374863333,-8.22925827,0.3877368578,43.43639772,2.266569326,
375097777,-8.034190435,0.3965431738,-0.4944057901,2.314238754,
375332222,-10.83545651,0.2872282649,-33.41929931,1.805947404,
375566666,-13.84892916,0.2030268807,-61.41676243,1.509494927,
375801111,-25.67247414,0.05204467406,-60.97419596,1.109804065,
376035555,-17.65222413,0.1310354466,-0.4381538464,1.301589855,
376270000,-13.83076009,0.203452015,-17.80767088,1.510834297,
376504444,-12.27634424,0.2433227903,-35.0954961,1.643134978,
376738888,-11.1200853,0.2779685969,-45.69500125,1.769962624,
376973333,-9.161719196,0.3482683755,-58.11119527,2.068747817,
377207777,-7.349633423,0.4290602968,-82.49968485,2.502996882,
377442222,-7.978278181,0.3991040096,-108.0097943,2.328363031,
377676666,-9.932370335,0.3186995742,-113.7773485,1.935562528,
377911111,-8.160999336,0.390795931,-122.0800339,2.282972163,
378145555,-8.220840731,0.3881127977,-138.2904927,2.268576287,
378380000,-8.204637911,0.3888374662,-149.0195501,2.272451908,
378614444,-7.979253834,0.3990591823,-161.8746469,2.328114751,
378848888,-7.750552153,0.4097060644,-170.7960966,2.38814255,
379083333,-6.774789691,0.4584167897,170.8527745,2.692876666,
379317777,-7.283641973,0.432332517,150.3832915,2.523189296,
379552222,-7.713292069,0.4114673661,129.5070222,2.398282244,
379786666,-9.545205582,0.3332266452,97.15635724,1.99951998,
380021111,-20.17093213,0.0980513084,54.10308718,1.217421034,
380255555,-15.4602587,0.1686502794,162.1388403,1.405726435,
380490000,-13.77515785,0.2047585793,124.9595305,1.514959543,
380724444,-15.58203963,0.1663022093,114.1493541,1.398950822,
380958888,-16.98834297,0.1414434535,121.9082558,1.329491293,
381193333,-13.79298188,0.2043388318,121.8171976,1.513632787,
381427777,-15.34153913,0.170971233,107.902536,1.412461521,
381662222,-12.14875433,0.2469234201,88.64897972,1.655772405,
381896666,-17.3463211,0.1357325302,39.84583563,1.314098436,
382131111,-19.34555258,0.1078257211,144.1402688,1.24171448,
382365555,-12.77183174,0.2298308974,107.8902012,1.596832297,
382600000,-11.75680719,0.2583209568,78.85024634,1.696584215,
382834444,-13.3001932,0.216267042,53.13777334,1.551889619,
383068888,-14.45470758,0.1893496999,51.2086997,1.467155073,
383303333,-14.21877043,0.1945635485,38.33047605,1.483125759,
383537777,-13.56512723,0.2097701258,27.95211028,1.530909126,
383772222,-12.31802862,0.2421578594,-2.612896101,1.639072035,
384006666,-13.52175322,0.2108202573,-39.8374721,1.53427691,
384241111,-14.6914117,0.1842592993,-78.98223942,1.451759485,
384475555,-14.91286681,0.1796208137,-129.7464587,1.437897052,
384710000,-15.37855194,0.1702442306,171.3266972,1.410347808,
384944444,-16.97009908,0.1417408542,128.624231,1.3302985,
385178888,-18.37416972,0.1205845075,108.3565489,1.274237851,
385413333,-17.79286046,0.1289308889,98.59239581,1.296029069,
385647777,-17.0955741,0.1397080063,81.19916557,1.324792064,
385882222,-17.6380626,0.131249262,69.39115407,1.302156318,
386116666,-17.93782393,0.126796949,57.28696676,1.290418016,
386351111,-21.11835208,0.08791893045,59.2618754,1.192787535,
386585555,-15.71970229,0.1636872624,85.21798739,1.391449885,
386820000,-12.44002086,0.2387805548,55.33445608,1.627363256,
387054444,-12.48863355,0.2374478943,31.78914361,1.622771592,
387288888,-12.94968794,0.2251726314,14.35784076,1.581220129,
387523333,-13.72711538,0.2058942559,-2.285919412,1.518556269,
387757777,-16.14779696,0.1558153186,-30.56490439,1.369149836,
387992222,-31.91300713,0.02537170444,51.86328712,1.052064371,
388226666,-13.03874757,0.2228756492,43.66377245,1.573590698,
388461111,-10.35752803,0.3034754741,5.019685668,1.871399248,
388695555,-10.70936993,0.2914281528,-25.97564972,1.822578978,
388930000,-12.88895216,0.2267526607,-47.18679839,1.586494513,
389164444,-15.39523394,0.1699175757,-57.02730189,1.409399285,
389398888,-18.90925456,0.1133802139,-54.0280923,1.255758366,
389633333,-15.65764401,0.1648609505,-29.84923835,1.394810782,
389867777,-13.57475842,0.209537655,-59.54642783,1.530164799,
390102222,-15.67634481,0.1645063851,-89.14767735,1.393794476,
390336666,-26.23058057,0.04880574783,-94.99773014,1.102619938,
390571111,-17.63694807,0.1312661044,-20.04415685,1.30220095,
390805555,-12.66616907,0.2326438339,-52.87244946,1.606351638,
391040000,-12.06545866,0.2493027487,-88.30784017,1.664189854,
391274444,-14.71044933,0.1838558841,-117.2123726,1.450547594,
391508888,-18.74599788,0.1155314185,-126.3947097,1.261244822,
391743333,-21.18617476,0.08723509973,-120.2298828,1.191144729,
391977777,-23.6694955,0.06554283538,-119.3774378,1.140280021,
392212222,-21.96281437,0.07977361655,-76.95124436,1.173378243,
392446666,-17.20869549,0.1379003046,-99.42836022,1.319917303,
392681111,-17.33496788,0.1359100606,-129.497112,1.314573876,
392915555,-19.80053238,0.1023230274,-144.0117194,1.227972936,
393150000,-20.39002438,0.09560900118,-149.5123279,1.21143289,
393384444,-20.02975908,0.09965797221,-176.5786966,1.22137803,
393618888,-23.84162431,0.0642567542,142.8656339,1.13733843,
393853333,-29.283833,0.03434063723,95.59713105,1.071123708,
394087777,-31.61994774,0.02624234334,22.018117,1.053899126,
394322222,-31.34072741,0.02709964674,-12.56780987,1.055708987,
394556666,-23.85957042,0.06412412901,-5.133482366,1.137035543,
394791111,-18.67967423,0.1164169691,-53.54265766,1.263511102,
395025555,-19.70603316,0.1034423414,-93.23558616,1.230754465,
395260000,-23.23232603,0.06892609885,-108.8408892,1.148057203,
395494444,-24.53657737,0.05931590096,-97.92479846,1.126112265,
395728888,-22.70137937,0.07327081654,-104.6651615,1.158127785,
395963333,-23.99519581,0.06313064252,-132.3320283,1.134769361,
396197777,-31.03827276,0.02805991569,-167.392548,1.057740011,
396432222,-34.43583346,0.01897615972,82.94854401,1.038686439,
396666666,-16.98574722,0.1414857296,16.09065812,1.329606005,
396901111,-12.51238313,0.236799534,-40.17014343,1.620543473,
397135555,-12.10575289,0.2481489007,-77.32871951,1.660101185,
397370000,-13.27712567,0.2168421559,-101.3309222,1.553763606,
397604444,-14.8402308,0.1811291963,-111.7182562,1.442387726,
397838888,-16.61388034,0.1476746612,-116.9225995,1.346521814,
398073333,-15.24220691,0.1729376904,-90.107016,1.418197489,
398307777,-10.7065301,0.29152345,-113.2847944,1.822958643,
398542222,-10.82060449,0.2877198169,-141.1222423,1.807883818,
398776666,-11.87857296,0.2547248716,-154.1910008,1.683572715,
399011111,-12.52314083,0.2365064332,-173.680904,1.619537462,
399245555,-15.80295506,0.162125843,160.8859388,1.386993301,
399480000,-27.08254838,0.04424585389,-163.2815108,1.092588359,
399714444,-20.45532387,0.09489291912,-130.6118124,1.209683299,
399948888,-16.38928813,0.1515428999,-126.0875657,1.357219946,
400183333,-14.23125617,0.1942840693,-134.4144555,1.482264436,
400417777,-12.42060703,0.23931485,-143.3175177,1.629208681,
400652222,-11.64604938,0.2616360183,-156.3375585,1.708691173,
400886666,-11.38268779,0.2696904764,-163.4613228,1.738564862,
401121111,-10.38348204,0.3025700228,-171.3069071,1.867671401,
401355555,-10.05153327,0.3143571456,173.2376933,1.916970529,
401590000,-11.64688105,0.2616109678,161.5923364,1.708599279,
401824444,-13.04687965,0.2226670817,171.3486309,1.572900173,
402058888,-10.34120071,0.3040464691,171.0337448,1.873755087,
402293333,-11.1473029,0.2770989341,158.6632336,1.76663031,
402527777,-9.850135995,0.3217312159,165.6784381,1.948683541,
402762222,-8.607001986,0.3712358428,154.5552016,2.180842892,
402996666,-8.325408193,0.3834684079,144.9342942,2.243953798,
403231111,-8.420110902,0.3793101419,140.4358912,2.222221169,
403465555,-7.246433567,0.4341885052,137.2297474,2.534746145,
403700000,-6.308657407,0.4836900233,126.2585982,2.873641979,
403934444,-5.994683407,0.5014941019,114.9856462,3.01198864,
404168888,-6.014461056,0.5003535059,104.6842337,3.002830048,
404403333,-6.185061671,0.4906218847,96.15950644,2.926356355,
404637777,-6.28081607,0.4852429078,89.02910521,2.885327721,
404872222,-6.270564076,0.4858159802,81.889703,2.889658027,
405106666,-6.279307298,0.4853272036,74.54520499,2.88596408,
405341111,-6.299044375,0.4842256393,67.60626485,2.877664639,
405575555,-6.221732611,0.4885548955,60.39102269,2.91048811,
405810000,-6.220288649,0.4886361207,52.06373137,2.911109253,
406044444,-6.374248904,0.4800511946,43.96468755,2.846532542,
406278888,-6.478775808,0.4743088298,35.81309885,2.80451511,
406513333,-6.611055018,0.4671402073,25.91084726,2.753332541,
406747777,-7.370165343,0.4280472713,13.36959553,2.496792479,
406982222,-8.948682153,0.3569158974,3.596864039,2.110013126,
407216666,-11.85084503,0.255539328,0.5629803052,1.686508603,
407451111,-12.15568702,0.2467264155,22.15767739,1.655077838,
407685555,-10.31662175,0.3049080654,17.82072938,1.87731723,
407920000,-9.981100765,0.3169165808,9.568790389,1.927900084,
408154444,-11.22678377,0.2745748858,-0.9963937434,1.757004081,
408388888,-13.28960546,0.2165308233,13.82946136,1.552748799,
408623333,-10.13375025,0.3113956112,22.5252085,1.904425288,
408857777,-8.717119457,0.3665591182,9.254017414,2.157358575,
409092222,-8.909949295,0.3585110411,-1.994019459,2.117746568,
409326666,-9.974888406,0.3171433283,-3.677926677,1.928872314,
409561111,-9.551886894,0.3329704211,0.4707705597,1.998367783,
409795555,-8.377805258,0.3811621229,-1.434697325,2.231864231,
410030000,-7.892829525,0.4030496272,-7.767027596,2.35036226,
410264444,-7.307519116,0.4311456853,-5.205981655,2.515838675,
410498888,-5.203643072,0.5493104315,-12.86874539,3.437644312,
410733333,-4.399602062,0.6025871926,-26.84961689,4.032550443,
410967777,-4.499887305,0.595669872,-39.81632506,3.946453063,
411202222,-5.007924752,0.5618284954,-48.02241553,3.564422787,
411436666,-5.197706292,0.5496860119,-53.34282064,3.44134549,
411671111,-5.052116284,0.5589773183,-58.45120583,3.534914151,
411905555,-4.844272384,0.5725143554,-67.21323907,3.678519677,
412140000,-5.239879879,0.5470235279,-74.1784613,3.415240356,
412374444,-5.194425749,0.54989366,-80.56050073,3.443394421,
412608888,-5.642750219,0.5222308086,-89.9122097,3.186121742,
412843333,-6.734204159,0.4605637919,-94.19670737,2.70757463,
413077777,-7.333982752,0.4298340961,-88.57763865,2.507750966,
413312222,-5.788378676,0.5135480284,-89.51617502,3.111402804,
413546666,-5.107433415,0.555428716,-99.13846616,3.498716116,
413781111,-5.272407495,0.5449788213,-107.0621498,3.395399805,
414015555,-5.070516647,0.5577944229,-111.3455904,3.522783301,
414250000,-4.677644633,0.5836033395,-120.0409269,3.803112488,
414484444,-4.894046739,0.5692429532,-128.984947,3.642988466,
414718888,-5.304770768,0.5429520305,-136.466021,3.375908293,
414953333,-5.844453458,0.5102433192,-141.5148679,3.083660476,
415187777,-5.907364411,0.5065610337,-143.8708856,3.053186182,
415422222,-5.543963363,0.5282041777,-150.2842674,3.239121894,
415656666,-5.885533644,0.5078358053,-158.7977529,3.063684481,
415891111,-6.32098548,0.4830039985,-162.0026528,2.868501873,
416125555,-5.906983067,0.5065832742,-166.9102046,3.053368878,
416360000,-6.043011455,0.4987115509,-177.1395244,2.9897189,
416594444,-6.927013831,0.4504528183,176.0993346,2.639359943,
416828888,-7.528228105,0.4203282646,173.3621085,2.4502286,
417063333,-7.756459698,0.4094275053,172.6414712,2.386544443,
417297777,-7.180655994,0.437489063,169.364556,2.555486424,
417532222,-6.878768691,0.4529617871,161.3024733,2.656051721,
417766666,-6.847331129,0.4546041998,151.6849215,2.667061608,
418001111,-7.548037507,0.4193707388,138.5977966,2.444538768,
418235555,-9.742144734,0.3257562548,133.3484689,1.966286323,
418470000,-10.32004116,0.3047880546,134.8677789,1.876820534,
418704444,-11.53661296,0.2649533115,133.8097611,1.720915598,
418938888,-12.5752984,0.2350905003,144.9893112,1.614688405,
419173333,-10.04842137,0.3144697907,155.3549293,1.917449841,
419407777,-7.876262395,0.403819122,144.6253289,2.354686596,
419642222,-7.061097501,0.4435525955,129.8201782,2.594230082,
419876666,-7.208633906,0.4360821444,114.0041992,2.546615842,
420111111,-8.3162077,0.3838748105,98.99029576,2.246093544,
420345555,-10.35852895,0.3034405049,88.44849357,1.871255096,
420580000,-13.68163364,0.2069752034,84.14758508,1.521989235,
420814444,-16.60224163,0.1478726713,108.4109562,1.347067079,
421048888,-13.4582481,0.2123672753,138.961462,1.539254576,
421283333,-8.795120674,0.3632820723,123.208822,2.141108351,
421517777,-8.751291423,0.365119837,100.4905793,2.150200804,
421752222,-10.14338266,0.3110504735,88.8378743,1.90297028,
421986666,-12.11596572,0.2478572999,86.73638028,1.659069881,
422221111,-14.25784532,0.1936902385,96.95455568,1.480436298,
422455555,-11.28014489,0.2728932261,122.2082167,1.750627654,
422690000,-7.679997894,0.4130476021,108.9820229,2.407431348,
422924444,-7.136003074,0.4397439228,92.29091366,2.569796173,
423158888,-7.264993326,0.4332617342,83.64072126,2.528965875,
423393333,-7.24350732,0.4343348065,72.7583106,2.535660357,
423627777,-9.337197023,0.3413030339,72.41975298,2.036297574,
423862222,-7.102927637,0.4414216382,79.6927136,2.580518217,
424096666,-5.439679441,0.5345840883,72.36361588,3.297231679,
424331111,-4.680349177,0.5834216499,57.3085501,3.801017623,
424565555,-5.193035065,0.5499817097,44.62470912,3.444263807,
424800000,-5.780170996,0.5140335319,41.50192356,3.11551029,
425034444,-5.288144604,0.5439923217,34.76531367,3.385891061,
425268888,-5.479307535,0.5321506822,25.43775926,3.274880659,
425503333,-6.185872901,0.4905760645,18.69782108,2.926003198,
425737777,-6.932399387,0.4501736083,16.77691192,2.637511822,
425972222,-7.018633922,0.4457263447,19.31872439,2.608325925,
426206666,-5.831287483,0.5110173269,19.81648236,3.090124477,
426441111,-4.70127106,0.5820180412,11.54376921,3.784895515,
426675555,-4.365150818,0.6049820081,0.8022452553,4.063060521,
426910000,-4.635924838,0.5864132277,-8.638093949,3.835744598,
427144444,-5.032085798,0.5602678605,-14.07143784,3.548223385,
