,Frequency (MHz),QVal (linear),Composite AF (m^-1),Effective AF (dBm^-1)
743,90.904444,41.38512090855266,3.4100998725873612,2.571120828011642
744,91.013333,42.28980437652562,3.361373302494093,2.39915654682488
745,91.122222,43.18353347324187,3.308430778685097,2.2158501721874835
746,91.231111,44.09154724031112,3.253256799095895,2.024590226348902
747,91.34,44.99083984201648,3.1974109338621908,1.830348613813035
748,91.448888,45.84749136326374,3.142205612423998,1.6381141130986734
749,91.557777,46.63021810347554,3.088152801666499,1.4506383874269577
750,91.666666,47.393679413853164,3.0355423729362814,1.2661238582314311
751,91.775555,48.08999555425829,2.984837712888938,1.0881407813813695
752,91.884444,48.729122308167454,2.936033617448107,0.9162775330211446
753,91.993333,49.294490497718634,2.8891040501463583,0.751271751245735
754,92.102222,49.82135300251937,2.843837240890202,0.5910171550044083
755,92.211111,50.27925065839872,2.800515316467909,0.4378150621852388
756,92.32,50.79929010607765,2.7586722316652628,0.2847138508975
757,92.428888,51.19191068113077,2.7188965825198848,0.14184707959165443
758,92.537777,51.59838982858886,2.6800973481029775,-0.00016936616198570675
759,92.646666,52.08460701628968,2.642603787361233,-0.1429058969294772
760,92.755555,52.55767400068045,2.605738380552587,-0.2845644869764872
761,92.864444,53.106015333518286,2.5693570901263545,-0.4292292455073987
762,92.973333,53.640608303569515,2.5333751354117786,-0.573478396961228
763,93.082222,54.22533386196426,2.49725013689903,-0.721770260912594
764,93.191111,54.77610220814774,2.460955736306057,-0.8708795783887853
765,93.3,54.935868082342154,2.424436193040279,-1.0070647831001356
766,93.408888,55.78869950377133,2.386515407069554,-1.1774463388877816
767,93.517777,56.10721751899192,2.3479352769143382,-1.3313712381269989
768,93.626666,56.25498026941012,2.308248962335063,-1.4851519035534348
769,93.735555,56.17297458242608,2.267519084872467,-1.636618089643937
770,93.844444,55.83480796686886,2.225384425033788,-1.7864242501544059
771,93.953333,55.14396244834933,2.182231267061886,-1.9294743674195294
772,94.062222,54.04854584488866,2.1380030365165896,-2.063753715940739
773,94.171111,52.53459114012606,2.0931992547528515,-2.186015354266832
774,94.28,50.596932771465454,2.0485123274989596,-2.2918493159848277
775,94.388888,48.31266436464012,2.004945915841856,-2.3782517067000386
776,94.497777,45.6873290609911,1.965011369649236,-2.4316774956223384
777,94.606666,42.89657889005726,1.9325899026501516,-2.4393191650933703
778,94.715555,40.2741752433595,1.9122422063985902,-2.3942752858668435
779,94.824444,38.24625373871161,1.906721863634281,-2.3071975801996736
780,94.933333,36.80076514963396,1.9155025679439968,-2.1836294716008284
781,95.042222,35.72461032055078,1.9408027893910258,-2.0052093471733263
782,95.151111,35.89553797485433,1.9813704931550395,-1.8358885103390064
783,95.26,36.462939974087234,2.0256733742844286,-1.6778700183121344
784,95.368888,36.6104845808623,2.0868671234671967,-1.4281314418876407
785,95.477777,36.58418106928962,2.170729458200941,-1.084352690383632
786,95.586666,36.62798394724705,2.2744836331584173,-0.681408754703182
787,95.695555,36.91634772094962,2.389665593254042,-0.26935102839652547
788,95.804444,37.60292239885603,2.504116122605947,0.0969812959515064
789,95.913333,38.74347221298581,2.6040260867516185,0.3719139130448603
790,96.022222,40.33297530968445,2.6802906812616283,0.5353366259379815
791,96.131111,42.28158678897096,2.73041136576153,0.5938052737883144
792,96.24,44.486740753796255,2.757027005050988,0.5676674554357994
793,96.348888,46.869995484762036,2.7660563984323345,0.48274605957239025
794,96.457777,49.321123443591205,2.761862142364404,0.35887513944370575
795,96.566666,51.8999464175811,2.747135551989923,0.20176723971498234
796,96.675555,54.552699902205845,2.7236235523504417,0.01886037409698993
797,96.784444,57.28606768766628,2.6918653060819002,-0.1891785563915036
798,96.893333,60.084223873343674,2.6527345850663573,-0.4199262872153451
799,97.002222,62.82097885825547,2.608337995432687,-0.6632461408257058
800,97.111111,65.40777612424394,2.5602275526358365,-0.9125755753777707
801,97.22,67.79100046173755,2.510584092435917,-1.1603647620300492
802,97.328888,69.77230623073761,2.4606717515483196,-1.3973417193446238
803,97.437777,71.3076678922021,2.411574293170921,-1.619668250916444
804,97.546666,72.39832938346517,2.363687434493425,-1.8268417947032232
805,97.655555,72.91932671392651,2.317763424968284,-2.0128311445536653
806,97.764444,72.91368302543165,2.273794455731551,-2.1790211157594355
807,97.873333,72.31121167504715,2.23176616079199,-2.323054428114796
808,97.982222,71.16442488123195,2.192059270896722,-2.4442688632440017
809,98.091111,69.49106088009056,2.1542242083131993,-2.543826669068074
810,98.2,67.41358495614372,2.1190086438328226,-2.6210825488431997
811,98.308888,65.01721312399916,2.0862655964961956,-2.6777498226021725
812,98.417777,62.31685463475925,2.056047045003482,-2.71236667066018
813,98.526666,59.46730067965115,2.02972880342822,-2.722630833174988
814,98.635555,56.548217424516935,2.007013629076128,-2.711088162398706
815,98.744444,53.85540691259917,1.988338268325894,-2.6863411342161125
816,98.853333,51.495492823993935,1.9745128271671581,-2.649646905615988
817,98.962222,49.5456787705073,1.9652111260307894,-2.606844628373307
818,99.071111,48.216368614607276,1.9596379231555698,-2.5724557855670556
819,99.18,47.52168212572034,1.9566076118464697,-2.554384250046442
820,99.288888,47.555676720810105,1.9543496869663777,-2.565966358977695
821,99.397777,48.31947448754172,1.9512119481453585,-2.614522077843948
822,99.506666,49.759605001756896,1.9455372150589227,-2.7035937692947094
823,99.615555,51.84347138857845,1.9363483410485252,-2.833800613275608
824,99.724444,54.329070711504166,1.9236158518707358,-2.9927944370376167
825,99.833333,57.19529571179392,1.9074802437522471,-3.177600577565202
826,99.942222,60.22823722929479,1.887747741887971,-3.3801215729435388
827,100.051111,63.24401236432706,1.86608746473246,-3.586457163473872
828,100.16,66.24914180629246,1.8413508072196876,-3.803170553187555
829,100.268888,68.98243428021134,1.814710027929374,-4.017547797169313
830,100.377777,71.47594252805827,1.7849408642959765,-4.238322807556712
831,100.486666,73.64894901215457,1.7518726698909939,-4.465782019416839
832,100.595555,75.36185420335735,1.714078700180535,-4.705142711807509
833,100.704444,76.31302720035404,1.6695931245660163,-4.96078045541001
834,100.813333,76.30064129926278,1.6158981891386515,-5.2443610557538785
835,100.922222,74.71687502649999,1.550824070006144,-5.555842838343064
836,101.031111,72.03629672934774,1.4762990443568789,-5.904270119191853
837,101.14,69.688012155589,1.4064580321490192,-6.253254830188454
838,101.248888,67.67381120055636,1.3643782314607267,-6.453407543960713
839,101.357777,63.40434194947257,1.359602113111867,-6.342358379663452
840,101.466666,56.35912726135155,1.4266613110836521,-5.668403616787889
841,101.575555,54.1190078556388,1.5972871252917256,-4.599089309068309
842,101.684444,54.380348951904175,1.7128283849625792,-4.002932921034965
843,101.793333,56.515932831150856,1.9028251544815438,-3.1728768222836017
844,101.902222,65.7565916210242,1.886519727555232,-3.5764694504986583
845,102.011111,68.81990022777035,1.9148609991577183,-3.545825117978464
846,102.12,71.97619038969954,1.9349867295655436,-3.5523844631447794
847,102.228888,76.87217789901676,1.9086766748529989,-3.8141986030616355
848,102.337777,82.14047851696185,1.8562000219155173,-4.200290673469825
849,102.446666,85.9994543856439,1.8101316563793566,-4.518275208063113
850,102.555555,87.89944913203853,1.7883031112420409,-4.671108124266696
851,102.664444,87.88867480666183,1.7979064783714434,-4.624322634826924
852,102.773333,86.44652437240393,1.8396037182499099,-4.389252110443726
853,102.882222,84.20359117973922,1.907800512189925,-4.01599384916314
854,102.991111,81.80319225583575,1.9920777130992429,-3.5777257244193894
855,103.1,79.85156440725764,2.078589160391228,-3.1560439818790265
856,103.208888,78.65115601994853,2.1548039367034977,-2.810370345361491
857,103.317777,78.25132154387309,2.2145096093780126,-2.5619070212073307
858,103.426666,78.54090517229577,2.256546099395431,-2.406595306140683
859,103.535555,79.3428180411666,2.283128623320656,-2.3269305312355257
860,103.644444,80.57217500375845,2.2958476441064497,-2.312064151796463
861,103.753333,82.16367647273096,2.295916740614932,-2.354276625069982
862,103.862222,84.06674765202628,2.284568797946222,-2.4470364091351975
863,103.971111,86.24469976120837,2.2632181690042352,-2.5841336540545656
864,104.08,88.59254517753212,2.233626912807433,-2.75677321846581
865,104.188888,91.0351724399306,2.197567605051713,-2.9572012078575733
866,104.297777,93.51385022372837,2.155720280357474,-3.1825315432975767
867,104.406666,96.01522866258018,2.108710098570159,-3.4313630453016124
868,104.515555,98.51110925500092,2.0551472109096407,-3.7105673268834662
869,104.624444,100.8899067575614,1.9939879477461036,-4.024788023716761
870,104.733333,103.05385473974017,1.9228202458568977,-4.386547480712501
871,104.842222,104.59684784071104,1.840481704674384,-4.798962889638743
872,104.951111,104.79232728764387,1.7475062886212533,-5.253272481939808
873,105.06,102.88196512081085,1.648510649914872,-5.719861111572419
874,105.168888,97.06221655125303,1.5669845976066061,-6.0339564706665545
875,105.277777,84.6607734261257,1.6055161126587003,-5.5261177900146805
876,105.386666,67.72823585074109,1.9147218866857882,-3.511734784983595
877,105.495555,57.87644567661346,2.084581705545019,-2.432130820415412
878,105.604444,52.196168253598216,2.376716118135176,-1.0686468833305733
879,105.713333,53.916565303531904,2.439300622685967,-0.9133045577902834
880,105.822222,52.78091562832081,2.5984036691021544,-0.3182521836044927
881,105.931111,54.47101136486861,2.6458491227886483,-0.22952568857230915
882,106.04,57.67453487469334,2.636443572256069,-0.3845508924236771
883,106.148888,61.45911887702408,2.621656478260701,-0.5714159586634118
884,106.257777,65.6218488981692,2.601181641506668,-0.7818287083485203
885,106.366666,70.1132124835756,2.570838264040383,-1.0275042260472986
886,106.475555,74.81701810950004,2.530808548662763,-1.3048161199873132
887,106.584444,79.6334042904848,2.4831149628794993,-1.6055398716369789
888,106.693333,84.42635418937152,2.431912920035967,-1.9134297766978676
889,106.802222,89.06676928400456,2.381113057805795,-2.2129781640003454
890,106.911111,93.34768174252693,2.3328141213852995,-2.492914972512823
891,107.02,97.26732697191008,2.2889107741403194,-2.747257636926852
892,107.128888,100.70196303640948,2.250379497609137,-2.9700744333208746
893,107.237777,103.71545302413557,2.2171751051423603,-3.1632174711709506
894,107.346666,106.36066019031719,2.188990278596804,-3.3290284648447006
895,107.455555,108.748505493555,2.165001908176153,-3.472950816970247
896,107.564444,111.03250228183238,2.1442142059113727,-3.6018872572430602
897,107.673333,113.2513194952033,2.1257363480367233,-3.720028381086875
898,107.782222,115.46191116010515,2.1078870806894496,-3.8352468679811142
899,107.891111,117.85522994989219,2.090110916354347,-3.953357627434994
900,108.0,120.49543806105643,2.070874248768501,-4.081778470325931
901,108.108888,123.29847705423884,2.050555104546788,-4.217359670337538
902,108.217777,126.29857240161734,2.027962844302261,-4.3657923334341096
903,108.326666,129.53640247924594,2.00303934065167,-4.528169575117185
904,108.435555,132.89815574361873,1.9763781388563053,-4.700193942546203
905,108.544444,136.28362044371838,1.9478372933823473,-4.881164779527649
906,108.653333,139.84204705433828,1.9174547264045372,-5.0736864937082355
907,108.762222,143.26607952066433,1.8860111690745005,-5.269831676319642
908,108.871111,146.72506799103624,1.8534993646638482,-5.472672767175757
909,108.98,150.02967831765756,1.8200090380176455,-5.679414997200108
910,109.088888,153.1050407489206,1.7859187394704572,-5.887713560974824
911,109.197777,156.1557787811271,1.7510535593089878,-6.101801702729843
912,109.306666,158.86743189643303,1.7159148475809671,-6.315259733045345
913,109.415555,161.2971398845788,1.6800658778152129,-6.531607105309276
914,109.524444,163.5082514405501,1.643940379660377,-6.749977110066914
915,109.633333,165.32887839232842,1.6075729252650595,-6.968329933366096
916,109.742222,167.12863406592504,1.5706791660454105,-7.193504655334734
917,109.851111,168.3415954480097,1.5334032301409641,-7.417829718901256
918,109.96,169.20114216958058,1.4958260871270739,-7.644394391276612
919,110.068888,169.81654894659295,1.4577597248485503,-7.876181107559789
920,110.177777,169.96250500945467,1.4188551405860759,-8.113004456834952
921,110.286666,169.73266586412535,1.379804527671624,-8.352475848051668
922,110.395555,168.90261311208747,1.3408253942384551,-8.590737311629491
923,110.504444,167.82331273327418,1.3013001848131776,-8.836711618474258
924,110.613333,166.1550846978966,1.261935027707873,-9.081828274891318
925,110.722222,164.08456852728784,1.2228881030569514,-9.327604297762722
926,110.831111,161.1480866897861,1.1848993035881636,-9.562496883027793
927,110.94,157.75986169917684,1.1493749256778683,-9.780748214369783
928,111.048888,153.4621035218365,1.1174183910023998,-9.965689435982524
929,111.157777,148.3162562194963,1.091311149949815,-10.096971924218082
930,111.266666,142.1334704068114,1.0742563240387122,-10.141323420436416
931,111.375555,134.7157548442068,1.0698796113627178,-10.060393719096236
932,111.484444,125.77271485096279,1.0819456805934915,-9.813823028461249
933,111.593333,115.03186193716176,1.1138157328205536,-9.367823785803072
934,111.702222,101.97100335194641,1.1673358961935245,-8.698466652742187
935,111.811111,86.96834680875521,1.2376146120730873,-7.8450975073743585
936,111.92,77.8476954189822,1.2814453479904475,-7.302227025630398
937,112.028888,88.46396092611415,1.268456940128624,-7.668317324597874
938,112.137777,93.30660660198099,1.3249511424908604,-7.405564696322102
939,112.246666,86.40721066317947,1.4118590393362933,-6.686923154523134
940,112.355555,67.67479345660182,1.5332510628789453,-5.439869206473904
941,112.464444,59.02449028257538,1.7052420029962705,-4.219440796366396
942,112.573333,71.18368048785716,1.6961045787410913,-4.672849664087081
943,112.682222,75.3391082644686,1.7561788143325745,-4.493727702581437
944,112.791111,72.76198695039969,1.8466739063781858,-3.9817184978663374
945,112.9,70.67478569831003,1.8633379336551055,-3.8404899938166697
946,113.008888,73.14253467220632,1.8082680071289172,-4.175594059440633
947,113.117777,75.05175891218065,1.7672856939347883,-4.430669136421943
948,113.226666,74.98412021056241,1.7630341842817812,-4.449631838949415
949,113.335555,72.56070091704659,1.7882548060910357,-4.254919327758638
950,113.444444,68.46712824688233,1.824152771097371,-3.9561864165398433
951,113.553333,64.18658869086724,1.8505551054356997,-3.6911810357232246
952,113.662222,61.02084437662994,1.8603081375129298,-3.535693348565535
953,113.771111,59.032190905020705,1.8698424509069862,-3.419344202750768
954,113.88,57.35559052643576,1.9053053443437598,-3.1935870648769713
955,113.988888,55.472430207827706,1.979929071992527,-2.787393310388457
956,114.097777,53.651217892907354,2.089403985851599,-2.2474495478629652
957,114.206666,52.63716223502321,2.219715439742114,-1.6805162804217906
958,114.315555,52.657430025793694,2.3573140006166886,-1.1589495849555753
959,114.424444,52.70061039210321,2.499874188835184,-0.6507151770790722
960,114.533333,51.97047770075472,2.6502748206348694,-0.11296533385101526
961,114.642222,50.776557960193514,2.800139792234693,0.41527797802189426
962,114.751111,49.668441961165726,2.9356897430578157,0.873800424777663
963,114.86,48.94113355849073,3.0411547979849,1.2124004144802356
964,114.968888,48.71172563244153,3.1068706103364385,1.4082957629679953
965,115.077777,48.958364417566635,3.131029368170654,1.4646083207363976
966,115.186666,49.63087270154791,3.117865268785941,1.3983873257198205
967,115.295555,50.68133939164,3.075116790213578,1.2329918720386654
968,115.404444,52.0506653429011,3.0105891186878586,0.990898325672779
969,115.513333,53.66465825169052,2.9307858765966617,0.6912399601834487
970,115.622222,55.515705672711455,2.8402180520196016,0.3449543452127397
971,115.731111,57.49231024864389,2.7426096424671353,-0.03476883122174357
972,115.84,59.589270089119665,2.6413207187605394,-0.43941756839152646
973,115.948888,61.786729034256545,2.5388170079045937,-0.861848041126974
974,116.057777,63.99022121774419,2.4374427542335657,-1.2918795647058392
975,116.166666,66.14447815140528,2.3385948827054373,-1.7233680715992339
976,116.275555,68.21046478669287,2.2436126840292983,-2.1502973124821603
977,116.384444,70.10502995481478,2.152693466099108,-2.5691020432886678
978,116.493333,71.7817263828573,2.0662613493958357,-2.976364454619646
979,116.602222,73.27768274457819,1.9833513366357385,-3.376865571847791
980,116.711111,74.44169144696411,1.9048325562654822,-3.761945059283657
981,116.82,75.4201078209773,1.8296609004869149,-4.140023597013709
982,116.928888,76.13790777278341,1.7582647975364116,-4.506319069997309
983,117.037777,76.62598730179519,1.6902134085204734,-4.863049563433365
984,117.146666,76.88002167093809,1.6263033289730227,-5.205036465730968
985,117.255555,76.84154980136474,1.5664213957026134,-5.529808447072791
986,117.364444,76.6202760564408,1.5112904910215272,-5.834759566006334
987,117.473333,76.21395911158525,1.4616118372151123,-6.113531581312845
988,117.582222,75.72186832192472,1.4175335925396755,-6.3654394139983195
989,117.691111,75.11533448151178,1.3804372834933432,-6.578309419178677
990,117.8,74.54170183020757,1.3503311597903176,-6.753190730466978
991,117.908888,74.02183470278877,1.327158810356707,-6.8883413368919815
992,118.017777,73.44048121412649,1.3109185300507875,-6.978163522814166
993,118.126666,72.85137845565146,1.3004340930121288,-7.030421934076815
994,118.235555,72.3109617092303,1.2940865972536937,-7.0567539020897625
995,118.344444,71.8764920160065,1.2901776121213557,-7.069944334408781
996,118.453333,71.32714168877656,1.2880644783119874,-7.067522031677381
997,118.562222,70.77784928712217,1.2863094474653805,-7.062577620767292
998,118.671111,70.17258270799842,1.2835830544365656,-7.06235780520376
999,118.78,69.50152595597018,1.2795615445825281,-7.068748109710052
1000,118.888888,68.9378309045399,1.2735521466107351,-7.091953428137973
1001,118.997777,68.3534906510481,1.2660636649210266,-7.124692588499256
1002,119.106666,67.83441657618249,1.258186990964877,-7.1623466609551905
1003,119.215555,67.1829103236212,1.2519681253823254,-7.184428625497814
1004,119.324444,66.46487653314303,1.2491873400681637,-7.180409527493879
1005,119.433333,65.48112027223391,1.2518532736807955,-7.1295119166392915
1006,119.542222,64.37984670242791,1.2612980910996476,-7.02739492211103
1007,119.651111,63.12003091205368,1.2782622708907545,-6.8684366044415
1008,119.76,61.8129761924896,1.3030972710145674,-6.655861567804173
1009,119.868888,60.46973123759781,1.3360406586756208,-6.391296694106467
1010,119.977777,59.10131587722513,1.3763977850653641,-6.083106450846417
1011,120.086666,57.77006207070468,1.4238200967761812,-5.739411799328542
1012,120.195555,56.582264972350465,1.4777209683251444,-5.371552923842399
1013,120.304444,55.585948810051555,1.5377998903258587,-4.986828603800878
1014,120.413333,55.084580595365814,1.6020662775225465,-4.611540657809829
1015,120.522222,55.07806083021383,1.671218699730978,-4.244227477977736
1016,120.631111,56.066486974108514,1.7439553361751023,-3.9128095606497713
1017,120.74,57.73175946749104,1.8223492496366482,-3.5944417217119478
1018,120.848888,58.86390087495591,1.910390646145818,-3.2268015354141975
1019,120.957777,59.209728626119436,2.0035736324445863,-2.825859200487219
1020,121.066666,63.182892507749074,2.084706584673903,-2.6220987570118997
1021,121.175555,64.4252972994382,2.1910997939328247,-2.232038996470247
1022,121.284444,60.67523851509571,2.2933497523991058,-1.7056516046050714
1023,121.393333,61.474317946950144,2.3383806262555074,-1.5651645111397068
1024,121.502222,62.8706707092061,2.397759955700399,-1.396126409426337
1025,121.611111,59.243336952925574,2.495565256699458,-0.9198189486022219
1026,121.72,53.03580235550365,2.5780218673957767,-0.39711378099943495
1027,121.828888,52.99032437574405,2.5163071797149645,-0.6057097546942085
1028,121.937777,56.92618699119199,2.3980950058143486,-1.1792327824489197
1029,122.046666,58.24081692791424,2.302895527796053,-1.5806525626312018
1030,122.155555,57.42137050305134,2.209795208380592,-1.908327218278031
1031,122.264444,54.592230047029545,2.1272962249335334,-2.129094788122634
1032,122.373333,50.180118501903,2.0722482090500436,-2.173822953550543
1033,122.482222,45.38522361238862,2.045719172061705,-2.067652091700266
1034,122.591111,41.354121466526045,2.0355506819965354,-1.9089555932630695
1035,122.7,38.56427828809964,2.028824922078287,-1.7860346186861156
1036,122.808888,37.16064762790328,2.0107176283675336,-1.7833946611253175
1037,122.917777,37.11009243229335,1.9758242626331193,-1.93249389722315
1038,123.026666,38.512770637833476,1.9188923208164306,-2.26701171886109
1039,123.135555,41.333832538220186,1.8412906292240838,-2.77908151940329
1040,123.244444,45.431347834464084,1.747959646484992,-3.4361500619394754
1041,123.353333,50.5551193171138,1.6466942350588583,-4.186566397113418
1042,123.462222,56.50453260392681,1.5447132657607172,-4.983458909964412
1043,123.571111,62.98085534017948,1.4500556594195324,-5.768349319192522
1044,123.68,69.84072205657021,1.3689290744994542,-6.492924653387371
1045,123.788888,76.98297672315917,1.308115603260971,-7.099050980854117
1046,123.897777,84.31493465301435,1.2722728868979347,-7.537917096126801
1047,124.006666,91.64646458404594,1.2636281386020984,-7.77819281481499
1048,124.115555,99.08906314221626,1.2788557553594626,-7.8436973651744415
1049,124.224444,106.62926180218025,1.312715001127431,-7.775973048973194
1050,124.333333,114.2259098656689,1.3593608200091645,-7.622128163086027
1051,124.442222,122.09729789148538,1.4137926173207718,-7.425816074072433
1052,124.551111,130.61451290341066,1.4731313982657757,-7.215127452843408
1053,124.66,138.78035447817186,1.5342234917751023,-6.993867396121312
1054,124.768888,148.13551852559686,1.5968009590719543,-6.78828031424069
1055,124.877777,157.66363738913643,1.6601529424081742,-6.585695719279863
1056,124.986666,168.0561699725384,1.7239998796604588,-6.396527684913505
1057,125.095555,179.3460791611264,1.7884059679955266,-6.219137223959155
1058,125.204444,190.58873212197557,1.8543291495749832,-6.036749597513248
1059,125.313333,203.10068589574377,1.920965953635468,-5.868163596692766
1060,125.422222,215.2279484072132,1.9896271538898653,-5.689059340945013
1061,125.531111,226.95241295617316,2.061125979735951,-5.497583273549367
1062,125.64,237.5132311555659,2.1355996155961994,-5.2880423591680135
1063,125.748888,246.2032175903151,2.214137112480824,-5.052378392557848
1064,125.857777,251.09562963084738,2.2982575592340297,-4.771221824272146
1065,125.966666,251.2758842700209,2.3893052342994276,-4.435321359683402
1066,126.075555,244.1800821723136,2.489442811662488,-4.016508098470782
1067,126.184444,230.89504142149104,2.599420689403986,-3.51954160635149
1068,126.293333,210.63624149969786,2.72130321911572,-2.922126775955711
1069,126.402222,185.07936814486138,2.855889057949809,-2.2219633908879217
1070,126.511111,156.23794012152473,3.0064449334522063,-1.407867449493402
1071,126.62,121.98929580837387,3.1807386919242475,-0.3810487843545065
1072,126.728888,103.3839911123577,3.1805132257414215,-0.022322352466312978
1073,126.837777,92.88553029271317,3.0544086224124354,-0.14119758358387813
1074,126.946666,102.13078913855104,2.8107963440978407,-1.0691958381313338
1075,127.055555,108.14113336711434,2.6011196602334103,-1.8667479511318295
1076,127.164444,118.25171172063837,2.4292835367988492,-2.654473040336601
1077,127.273333,127.71344308342921,2.3308583417069757,-3.1808654668588723
1078,127.382222,135.45518874232098,2.298548927886865,-3.4299031735715584
1079,127.491111,139.85901013886505,2.316676639789762,-3.4311438612322878
1080,127.6,139.80114483345739,2.365926863180604,-3.247527332299512
1081,127.708888,132.76398208924942,2.4175552277128936,-2.9478732685380233
1082,127.817777,109.19035104992413,2.3598073834636573,-2.733390198623198
1083,127.926666,125.36838314898868,2.5220311680094243,-2.4559311362451606
1084,128.035555,133.72331814755202,2.555035149205356,-2.483098141551068
1085,128.144444,138.86252131248438,2.5154010949215717,-2.700780319691237
1086,128.253333,145.95382345823785,2.4386883974040896,-3.0779511415043004
1087,128.362222,153.8910079621146,2.35013224882434,-3.5142201814670493
1088,128.471111,163.99006226959744,2.2685241353732497,-3.959219570090765
1089,128.58,156.34247206633276,2.2838199135111736,-3.797147765049184
1090,128.688888,130.89456810966635,2.1632502288658944,-3.882472955719881
1091,128.797777,170.82907380266084,1.9466483294797778,-5.377058902991917
1092,128.906666,185.44243032486636,1.9692671042347163,-5.454953026444081
1093,129.015555,190.68825672551787,2.0141778052815242,-5.319663620985074
1094,129.124444,191.27559972381113,2.072304340600959,-5.0792271283892845
1095,129.233333,188.38479123670325,2.138780022199346,-4.7719068148436365
1096,129.342222,182.73045630749135,2.2116228418856445,-4.41483335900249
1097,129.451111,174.62103955562574,2.2895057252827495,-4.015648168901803
1098,129.56,164.1928056609639,2.372068936037984,-3.5742244968118584
1099,129.668888,151.45393704510178,2.459639981668704,-3.0839719579879112
1100,129.777777,135.85521894987647,2.551411995673336,-2.5297697722895798
1101,129.886666,118.25891209010578,2.6381757844139986,-1.938094803777405
1102,129.995555,103.65485934621863,2.6823586559716057,-1.5076114021685179
1103,130.104444,103.94352512040415,2.67181317935087,-1.5478654509646415
1104,130.213333,115.7251711907617,2.685108778032081,-1.7379014724489021
1105,130.322222,128.42505641090628,2.7215775974458536,-1.8468343976841837
1106,130.431111,129.79777940022964,2.8053571550385925,-1.6065731143742426
1107,130.54,118.54180242005553,2.9141231444242077,-1.0791996288606924
1108,130.648888,104.71092534691118,2.9832692009535196,-0.6061110973551198
1109,130.757777,94.98183874249918,2.9081859131685426,-0.6157595348834235
1110,130.866666,90.05040304879073,2.8728818091683954,-0.6060731166480711
1111,130.975555,92.27506663427503,3.0322921034652546,-0.19000113823841858
1112,131.084444,84.65953686257825,3.088408312537572,0.15631481250299473
1113,131.193333,80.63189231283701,3.2209190537147774,0.6270619494707006
1114,131.302222,72.26053314993625,3.327192769499993,1.1470534636933358
1115,131.411111,69.02355271647791,3.307365509310677,1.1946573157390645
1116,131.52,68.24351724255989,3.228231150955314,1.0089854683406116
1117,131.628888,65.11974288678451,3.142702659985972,0.8775024767992381
1118,131.737777,69.18976853857711,2.970554316699531,0.2565405687560638
1119,131.846666,75.98153584740749,2.8363870033358825,-0.34823060508414905
1120,131.955555,82.03344907438533,2.7671038698403714,-0.729445624136968
1121,132.064444,87.06066506946725,2.7347813068799427,-0.9606578484923247
1122,132.173333,91.35918881795436,2.7178676139280222,-1.119195201426205
1123,132.282222,95.1162513727327,2.705301897014425,-1.2469588887253877
1124,132.391111,98.48295273805645,2.6922843643657735,-1.3643867259406406
1125,132.5,101.5264284034185,2.6783495996536946,-1.4755502626289783
1126,132.608888,104.19358670948702,2.6657100516749788,-1.5729467493145641
1127,132.717777,106.57838642315805,2.657034852274896,-1.6504006824874882
1128,132.826666,108.61827850309304,2.6552794397381954,-1.6973099234125204
1129,132.935555,110.36696095026018,2.661470683645639,-1.7117616854094386
1130,133.044444,111.84877264142521,2.674646152082842,-1.6978294287313727
1131,133.153333,113.06150404750794,2.6940053429498407,-1.6586047384716185
1132,133.262222,114.08253918103003,2.718559350896029,-1.599319517455882
1133,133.371111,114.88915386508812,2.747096754126504,-1.5239160396129936
1134,133.48,115.686056363067,2.778498259414324,-1.4402025018571933
1135,133.588888,116.30346910739694,2.8114257716600837,-1.3494309136765743
1136,133.697777,116.86689969005758,2.8464936096740745,-1.2522533516294452
1137,133.806666,117.34214421094029,2.8825171299746057,-1.1518321621662508
1138,133.915555,117.81141881505937,2.919415607102326,-1.0500184230291651
1139,134.024444,118.25805590919254,2.9569288327866405,-0.9473362344315319
1140,134.133333,118.70710027859248,2.9951748505902325,-0.8439398727019576
1141,134.242222,119.15875962626727,3.0334730467908138,-0.7418270595407286
1142,134.351111,119.73137243801092,3.0730355572276524,-0.6396880957866262
1143,134.46,120.51788334004775,3.113126975814435,-0.5413207834712637
1144,134.568888,121.35812879887254,3.154104908178779,-0.4428216729257155
1145,134.677777,122.44272549631928,3.1956641437873916,-0.3484423449532006
1146,134.786666,123.65388663779329,3.2388470011940584,-0.25323019731097496
1147,134.895555,125.13511067381864,3.2838813865768235,-0.15914666901156416
1148,135.004444,126.77234668714179,3.3308276108488624,-0.06407952662766014
1149,135.113333,128.4865913403677,3.3800582235270342,0.03419458779513107
1150,135.222222,130.28409967855168,3.4315347183044564,0.1353108630975033
1151,135.331111,132.13991335302686,3.48584138325307,0.2409823406922751
1152,135.44,133.99187127990282,3.5423693927271875,0.35048467349169066
1153,135.548888,136.17333382063487,3.60113326507159,0.4583235167545663
1154,135.657777,138.59820007653602,3.6626591102482404,0.567142049314473
1155,135.766666,141.00450770110996,3.727343646360314,0.681823713628674
1156,135.875555,143.34116430447955,3.7969139221534993,0.8067603930097835
1157,135.984444,145.64847979889987,3.873003869993096,0.9444288385968349
1158,136.093333,147.28848802925486,3.95829309430029,1.1093149533790427
1159,136.202222,147.79052569630917,4.054797082105392,1.3111495362569805
1160,136.311111,146.88754945230866,4.164841123802037,1.5570438530933401
1161,136.42,144.14408008835468,4.290377558627382,1.855926192182233
