Frequency,S11_Magnitude,S11_Phase
179488000,0.7780022718,-79.42788379
179710000,0.7602204687,-98.95929955
179932000,0.734760901,-118.3683428
180154000,0.684774318,-139.8418823
180376000,0.6904930753,-154.4340898
180598000,0.6899674198,-176.0327398
180820000,0.6926542258,163.8595111
181042000,0.7031399803,145.2986318
181264000,0.7196228795,128.497933
181486000,0.7389625347,113.5606193
181708000,0.7587179685,100.3751821
181930000,0.7768361894,88.69956589
182152000,0.792192749,78.24760187
182374000,0.8031421987,68.63604064
182596000,0.8066980967,59.42764399
182818000,0.7946563565,50.12724397
183040000,0.7451138512,40.1777514
183262000,0.604184932,32.42447771
183484000,0.4887528099,47.87188017
183706000,0.6457482857,56.41979017
183928000,0.7596009364,50.74027514
184150000,0.8148952725,44.64150814
184372000,0.8452250468,39.26017495
184594000,0.8634878885,34.66746566
184816000,0.8760676789,30.60908559
185038000,0.8848181058,26.92690796
185260000,0.8915364153,23.51897021
185482000,0.8961281158,20.28283618
185704000,0.899338174,17.17404426
185926000,0.9003387301,14.10549359
186148000,0.8977335575,10.9928285
186370000,0.8850561611,7.572058194
186592000,0.8293778746,4.411170994
186814000,0.8300330219,11.54521457
187036000,0.9137381994,7.494337823
187258000,0.9273534589,3.627202828
187480000,0.931168708,0.5527605109
187702000,0.9326722885,-2.26266846
187924000,0.9333398565,-4.961728565
188146000,0.9330527575,-7.68287949
188368000,0.9313846386,-10.55918492
188590000,0.9276308752,-13.61189371
188812000,0.9207114706,-17.00681712
189034000,0.902068276,-21.33695875
189256000,0.8553687514,-24.78598983
189478000,0.8175640418,-27.23980308
189700000,0.7819521113,-30.23786616
189922000,0.7311667149,-34.64016203
190144000,0.6255881255,-40.42147874
190366000,0.4176900881,-37.3167181
190588000,0.4380395767,1.001308376
190810000,0.6660054729,1.102793145
191032000,0.756414302,-6.654293552
191254000,0.7886225258,-9.478361512
191476000,0.8753750891,-15.70665149
191698000,0.8781054049,-23.19986407
191920000,0.8597671385,-30.16105335
192142000,0.8166426155,-38.70389552
192364000,0.7019799193,-52.00860976
192586000,0.3192658645,-72.00990249
192808000,0.502379167,10.81473712
193030000,0.6599066578,13.08812519
193252000,0.8469213417,-1.819219987
193474000,0.8964091688,-10.93577927
193696000,0.9140666311,-17.14048829
193918000,0.9210975926,-21.99089301
194140000,0.9217091946,-26.30336006
194362000,0.9158455736,-30.43741226
194584000,0.8937309128,-34.80380727
194806000,0.8253491155,-37.33629359
195028000,0.865598143,-34.47249069
195250000,0.8842112572,-40.42851766
195472000,0.8589265563,-44.08807011
195694000,0.843787354,-47.72439365
195916000,0.8138180395,-52.45717854
196138000,0.7515752176,-57.18395953
196360000,0.6685871586,-58.76669887
196582000,0.6328563754,-57.22524048
196804000,0.6178119228,-60.87884
197026000,0.5096416792,-69.16703073
197248000,0.2900433571,-54.18098785
197470000,0.4580813106,-17.17503493
197692000,0.651170089,-25.07943665
197914000,0.726358641,-33.52852515
198136000,0.7793855865,-39.77569717
198358000,0.8279716179,-47.63658902
198580000,0.8439213491,-57.15491071
198802000,0.8255146325,-67.35625248
199024000,0.7970262262,-78.0579973
199246000,0.7611608371,-93.38097355
199468000,0.6657362181,-116.2581818
199690000,0.4807856931,-148.2754262
199912000,0.2964230556,176.0974686
200134000,0.341648608,127.8540029
200356000,0.4990440182,77.67801792
200578000,0.6472503673,45.16995528
200800000,0.7443337516,22.80350582
201022000,0.797080005,5.255840382
201244000,0.7971657524,-11.96623595
201466000,0.6213490112,-33.65265395
201688000,0.3595308418,1.713568707
201910000,0.6363131956,6.893194474
202132000,0.744203279,-1.752316457
202354000,0.7881488407,-7.979826552
202576000,0.8133509768,-12.24252122
202798000,0.8453364692,-15.4632978
203020000,0.8823732559,-19.81649361
203242000,0.893114701,-24.863551
203464000,0.8815786828,-29.26273783
203686000,0.851965115,-32.28176095
203908000,0.8434700415,-33.11248731
204130000,0.8437912801,-35.32575781
204352000,0.8293452705,-36.97011964
204574000,0.8253971673,-37.27065827
204796000,0.8447481029,-37.94314065
205018000,0.8677150706,-40.10321638
205240000,0.8786757758,-43.24140347
205462000,0.8649793067,-46.52807445
205684000,0.856602326,-47.60248517
205906000,0.8642104081,-50.21056505
206128000,0.8595117052,-53.36466186
206350000,0.8432899825,-56.85473115
206572000,0.8120081401,-60.28844405
206794000,0.7692845126,-62.78686969
207016000,0.7304351434,-64.10322373
207238000,0.7024610426,-64.70591049
207460000,0.7001639806,-65.92786606
207682000,0.6906088461,-72.86718612
207904000,0.5570244864,-81.76982237
208126000,0.4066635066,-72.57145431
208348000,0.4068072763,-57.04178959
208570000,0.4952360363,-50.37914399
208792000,0.5128758421,-70.40259785
209014000,0.2096962958,-75.40097733
209236000,0.3312945347,0.6988459677
209458000,0.5791835426,-9.639926607
209680000,0.6867640415,-19.44296752
209902000,0.7483443123,-25.35914786
210124000,0.8007252657,-30.09339722
210346000,0.8410324707,-34.90541343
210568000,0.8655594765,-39.60262937
210790000,0.8761268111,-44.22655633
211012000,0.8582121653,-49.36264923
211234000,0.8060894042,-49.77445552
211456000,0.8247027759,-49.67260247
211678000,0.8459479019,-51.48186365
211900000,0.860049524,-54.41253501
212122000,0.8562433975,-58.00601271
212344000,0.8344403614,-61.44834687
212566000,0.7979133326,-64.58521674
212788000,0.7383384398,-66.97501014
213010000,0.6636403159,-65.40328458
213232000,0.6489518807,-59.75259063
213454000,0.6732888362,-57.58251146
213676000,0.6747546508,-57.01651522
213898000,0.663955399,-53.45794581
214120000,0.7373171295,-47.43857575
214342000,0.8489637568,-50.35715855
214564000,0.8894730486,-55.33478724
214786000,0.9024554568,-59.08469834
215008000,0.9082491672,-62.20195574
215230000,0.9083650561,-64.9987954
215452000,0.9052455838,-67.59265943
215674000,0.8998763031,-69.99093992
215896000,0.893101513,-72.33373369
216118000,0.8848431058,-74.72186482
216340000,0.8736181748,-77.21909727
216562000,0.8571124377,-79.85074692
216784000,0.8334602495,-82.67532627
217006000,0.7943208389,-85.42117723
217228000,0.7392275147,-87.20719665
217450000,0.6744155497,-86.3542855
217672000,0.6398637884,-79.86237826
217894000,0.728913248,-77.78253635
218116000,0.7004159184,-82.93941913
218338000,0.6947204717,-76.53762703
218560000,0.7970691284,-77.23534972
218782000,0.8524243626,-85.55658466
219004000,0.7986811254,-94.60739349
219226000,0.7037417934,-97.26984649
219448000,0.656968984,-98.63618073
219670000,0.5856436894,-101.1955376
219892000,0.4730313146,-98.83179983
220114000,0.4295103847,-79.89106769
220336000,0.5516013817,-72.76155202
220558000,0.6150750755,-76.17435048
220780000,0.6201357084,-80.17234198
221002000,0.5845331323,-78.10379697
221224000,0.6380243312,-72.18214349
221446000,0.7312471044,-73.48485772
221668000,0.7960626899,-78.21657514
221890000,0.8336232505,-83.77599648
222112000,0.8519483949,-89.95551891
222334000,0.8469635154,-97.56707482
222556000,0.7731119607,-107.847035
222778000,0.5658760349,-108.279914
223000000,0.588232084,-96.34598449
223222000,0.5962509202,-96.86879068
223444000,0.6616415088,-92.5133562
223666000,0.714065702,-105.5017131
223888000,0.5770359467,-114.7896185
224110000,0.3718124853,-112.1227783
224332000,0.4659681329,-72.28391294
224554000,0.6846913161,-83.34981776
224776000,0.7066161501,-91.68356416
224998000,0.7549902358,-102.3226451
225220000,0.7058766145,-116.6454415
225442000,0.4866538993,-134.4895158
225664000,0.3153978839,-91.43926881
225886000,0.3741991599,-91.61894296
226108000,0.4673600281,-77.61139367
226330000,0.5600589328,-82.73393683
226552000,0.5650810922,-84.54404256
226774000,0.671474526,-82.01395098
226996000,0.7683075164,-91.82702832
227218000,0.7748534264,-102.3083343
227440000,0.7363084611,-111.2279225
227662000,0.6797648036,-119.9843024
227884000,0.5767933748,-130.5843654
228106000,0.3963899827,-138.7323812
228328000,0.2178959772,-121.4158859
228550000,0.236103597,-75.96611625
228772000,0.3846483669,-62.03573529
228994000,0.5410898627,-65.15327552
229216000,0.6559160115,-72.55582568
229438000,0.7267432979,-80.11734265
229660000,0.7677734546,-86.83644079
229882000,0.7901386553,-92.81900955
230104000,0.799040452,-98.30261701
230326000,0.7943052237,-103.4313459
230548000,0.780520188,-107.5102374
230770000,0.7800085014,-112.1319952
230992000,0.7417588581,-119.3198435
231214000,0.5912025749,-123.1135211
231436000,0.6155859817,-105.7161407
231658000,0.7399738585,-110.6082101
231880000,0.7714331077,-117.9332812
232102000,0.7675847692,-125.1920865
232324000,0.7218220478,-132.4949985
232546000,0.6624298847,-135.9634356
232768000,0.6313936226,-140.5561777
232990000,0.5650473254,-148.4495621
233212000,0.4228147284,-154.9313078
233434000,0.2687884301,-141.8069507
233656000,0.2818714983,-104.9702595
233878000,0.4397028136,-94.92495094
234100000,0.5817296109,-100.4750695
234322000,0.6715799181,-108.7522873
234544000,0.7210083295,-116.7841998
234766000,0.7442609808,-123.9660463
234988000,0.7544070908,-130.2914325
235210000,0.7619644368,-136.3695489
235432000,0.7655111404,-142.9387211
235654000,0.7593866926,-150.2885285
235876000,0.7360182943,-158.5476266
236098000,0.6829328178,-165.9586195
236320000,0.6721472687,-173.0137594
236542000,0.6293683669,173.86501
236764000,0.5323530345,158.4186107
236986000,0.3935835158,142.0745745
237208000,0.2521649951,123.4742141
237430000,0.1167553396,76.25363728
237652000,0.1615802418,-41.71164975
237874000,0.3083716877,-89.2794327
238096000,0.3636073382,-116.9759144
238318000,0.3368799913,-134.3227743
238540000,0.2762816123,-140.5314599
238762000,0.2400443598,-131.6969777
238984000,0.2752625652,-127.2464413
239206000,0.2738286121,-132.9663698
239428000,0.2333028826,-132.0027538
239650000,0.2024937594,-116.6901602
239872000,0.2566366559,-92.65629253
240094000,0.4261788623,-91.49892357
240316000,0.5567530461,-106.2242886
240538000,0.6090156598,-118.6045044
240760000,0.6410816417,-128.1578998
240982000,0.6677702894,-137.1426168
241204000,0.6852532226,-146.7224634
241426000,0.6845372805,-157.6240909
241648000,0.6426597032,-170.9014742
241870000,0.4893414033,174.5866365
242092000,0.3083627867,-160.6849036
242314000,0.5265021728,-150.719538
242536000,0.6441575822,-164.8341588
242758000,0.6843540253,-178.8034157
242980000,0.6923647028,167.1061422
243202000,0.6782842243,151.1670043
243424000,0.6288305084,131.0918775
243646000,0.506112126,104.5837566
243868000,0.2884302516,75.09727081
244090000,0.09765208425,60.45247633
244312000,0.01104373617,156.2889936
244534000,0.06815885465,-136.1172681
244756000,0.1386292298,-136.2504246
244978000,0.2051793204,-145.7518278
245200000,0.2565451354,-155.2925055
245422000,0.3052580628,-164.401529
245644000,0.3525521124,-175.5614106
245866000,0.384220499,170.7842935
246088000,0.3793538397,156.6799927
246310000,0.3553635696,152.6225605
246532000,0.4576491097,141.557281
246754000,0.4662364147,116.3998697
246976000,0.406875747,92.66600043
247198000,0.3153165001,71.17310264
247420000,0.227178383,56.64277351
247642000,0.1923658373,44.03122585
247864000,0.1794831146,11.66646382
248086000,0.201618398,-45.26240781
248308000,0.284208417,-117.9522305
248530000,0.3731715941,-173.7317565
248752000,0.4196434644,145.1270774
248974000,0.4354361145,115.5596697
249196000,0.4712860924,88.90343425
249418000,0.4770877945,58.47285262
249640000,0.4141700835,24.65075244
249862000,0.2186249031,-4.37268182
250084000,0.1640608709,45.59626852
250306000,0.315561889,33.64534447
250528000,0.3939371211,8.622005863
250750000,0.4044464619,-19.19219129
250972000,0.3517877917,-37.58872814
251194000,0.3460607569,-52.39355624
251416000,0.2733638656,-85.27354627
251638000,0.1295190816,-59.08759117
251860000,0.07807093213,-86.65632433
252082000,0.3417140487,-7.819848304
252304000,0.5101194201,-55.19735684
252526000,0.4830090737,-83.20479472
252748000,0.5104965187,-101.9027291
252970000,0.4848862535,-124.563317
253192000,0.4367299176,-144.897759
253414000,0.3752529399,-164.4466087
253636000,0.299803558,176.5903712
253858000,0.2108080494,160.5891879
254080000,0.138015846,162.5953649
254302000,0.1280877705,166.0176384
254524000,0.1296624775,159.5602861
254746000,0.1066065461,146.0546372
254968000,0.1335474641,144.7438431
255190000,0.1688835679,92.47708974
255412000,0.1604810032,25.74961146
255634000,0.1666604518,-35.40989717
255856000,0.1866634418,-82.5941316
256078000,0.1977251058,-122.0307632
256300000,0.1781623809,-162.0324142
256522000,0.06005807738,139.8494674
256744000,0.07025743291,-70.15853518
256966000,0.189418166,-107.0406914
257188000,0.2009396275,-133.8794849
257410000,0.2576866138,-139.5100205
257632000,0.3437289867,-155.4768376
257854000,0.4163397894,-177.2145773
258076000,0.4274339134,163.5203659
258298000,0.4843646284,149.4783376
258520000,0.5288268441,127.7304157
258742000,0.5194795172,105.7183176
258964000,0.4743156534,86.02998952
259186000,0.4312527094,69.53552428
259408000,0.3939122153,51.5661352
259630000,0.3453479255,31.38602413
259852000,0.2871133232,8.110604844
260074000,0.2243415715,-21.69419877
260296000,0.1724026212,-65.234135
260518000,0.1686409826,-123.8160664
260740000,0.2184771816,-174.6550299
260962000,0.2634859104,149.4942207
261184000,0.2720046582,130.588954
261406000,0.3261548587,120.321481
261628000,0.386716937,102.6335469
261850000,0.3787809948,91.16470671
262072000,0.4483800457,81.8342695
262294000,0.4897856867,61.65152405
262516000,0.3999854908,41.7129632
262738000,0.3712197891,47.30815536
262960000,0.4300741174,27.82493051
263182000,0.3426406719,-0.7455815149
263404000,0.1604349691,-51.90311739
263626000,0.2300806689,137.6859595
263848000,0.4350707902,81.51534832
264070000,0.4222419692,57.13256021
264292000,0.466444965,50.50713558
264514000,0.5081712233,35.25598143
264736000,0.4552110784,24.45387291
264958000,0.4703255088,21.40710881
265180000,0.4849330905,17.60488837
265402000,0.5719219696,8.987531035
265624000,0.6204981491,-6.977219321
265846000,0.6330323587,-24.49627517
266068000,0.6259192298,-44.66482977
266290000,0.5957357753,-68.5935044
266512000,0.553862616,-96.91862201
266734000,0.5194449895,-130.4432479
266956000,0.5125872995,-167.2936848
267178000,0.5398060745,157.2184135
267400000,0.5869458399,126.9035958
267622000,0.6362964745,102.3060315
267844000,0.6776588132,82.30837738
268066000,0.708260937,65.55358238
268288000,0.7206738985,51.00946577
268510000,0.7309171599,40.20554929
268732000,0.7510685133,28.63768412
268954000,0.756535012,17.26900285
269176000,0.75415421,5.847155101
269398000,0.7430500502,-6.73625276
269620000,0.7007083737,-22.00885285
269842000,0.621637907,-36.23543845
270064000,0.5626188139,-58.40176685
270286000,0.4118423976,-97.7229344
270508000,0.2604365266,-170.4236644
270730000,0.3513018633,112.1567349
270952000,0.5268365121,73.14730869
271174000,0.6538070531,48.61403375
271396000,0.729955742,30.88148562
271618000,0.7763036445,16.73710001
271840000,0.7983211393,4.449768356
272062000,0.8051628828,-6.329179318
272284000,0.8037574574,-16.28138646
272506000,0.8000258086,-25.77082671
272728000,0.8043967357,-35.96776944
272950000,0.8009789507,-49.03433469
273172000,0.754963288,-65.32013213
273394000,0.6618083559,-82.74240242
273616000,0.580909307,-109.0927364
273838000,0.364696193,-163.7174508
274060000,0.2492509558,76.26931081
274282000,0.4292199036,2.379464254
274504000,0.5221436952,-37.55164151
274726000,0.5226894206,-71.97253011
274948000,0.4552213449,-110.6679138
275170000,0.3427901579,-161.8256894
275392000,0.2648678732,133.2969585
275614000,0.2648496248,77.93316518
275836000,0.2680980065,44.9505834
276058000,0.2549728721,32.85467371
276280000,0.2908105459,33.51731712
276502000,0.407996537,25.44028564
276724000,0.4686577075,-1.654536122
276946000,0.2753996324,-10.82615547
277168000,0.4205862111,0.7638634452
277390000,0.504210784,-25.24890397
277612000,0.4604819687,-60.04990389
277834000,0.3135005899,-118.01074
278056000,0.2644111072,142.3879931
278278000,0.4220993897,79.249287
278500000,0.5365171673,46.0351015
278722000,0.578072012,24.55389452
278944000,0.5861091603,11.14569423
279166000,0.6088893076,-1.3398034
279388000,0.5825819449,-15.72001432
279610000,0.4564133415,-28.41485222
279832000,0.3976079767,-3.641209256
280054000,0.5792742644,-15.05490951
280276000,0.6094175166,-29.97724
280498000,0.6113391044,-47.19599235
280720000,0.5538316771,-69.39181057
280942000,0.4377125192,-98.85299751
281164000,0.2953449798,-145.2215224
281386000,0.2536086359,140.5358485
281608000,0.3579644622,85.4660699
281830000,0.4690265098,56.35727693
282052000,0.5526049201,37.80167631
282274000,0.6117422898,24.87643524
282496000,0.6785040416,14.25740606
282718000,0.715079019,2.531803506
282940000,0.7240060125,-7.15050747
283162000,0.7238342049,-15.83109227
283384000,0.712067573,-24.22781856
283606000,0.6838048921,-32.21783429
283828000,0.6449597889,-39.30095667
284050000,0.5996632624,-46.14747005
284272000,0.5387515629,-52.80684641
284494000,0.4523215666,-57.8138854
284716000,0.3423514371,-51.96832452
284938000,0.4253286566,-32.14086274
285160000,0.5785447558,-43.32698856
285382000,0.6455948874,-65.60421026
285604000,0.5518148764,-94.5702915
285826000,0.348609944,-117.0169557
286048000,0.2328183691,-123.9039549
286270000,0.2371123327,-150.3230762
286492000,0.31444123,152.1581954
286714000,0.4624906691,99.88491707
286936000,0.5962979237,63.93530945
287158000,0.6819666989,39.16407057
287380000,0.7340560977,20.77461572
287602000,0.7602909996,5.075391685
287824000,0.746886459,-9.62625024
288046000,0.6593585756,-23.22811832
288268000,0.5110782698,-22.6226289
288490000,0.6070510467,-14.81395073
288712000,0.6934772019,-25.489971
288934000,0.7012615027,-37.49914138
289156000,0.6789470188,-49.90897797
289378000,0.6254479773,-65.19262425
289600000,0.5165706976,-85.83633641
289822000,0.3201331992,-116.5400971
290044000,0.07427444524,174.0460086
290266000,0.1241752423,53.14835466
290488000,0.2860415879,48.4936685
290710000,0.4828632675,29.7620876
290932000,0.5971195987,11.08837225
291154000,0.6502380873,-5.218352183
291376000,0.6212322862,-19.28095758
291598000,0.5585691978,-27.70880648
291820000,0.4733964024,-28.85851812
292042000,0.480704988,-22.93611211
292264000,0.5591729259,-26.35629722
292486000,0.5806091359,-40.94531713
292708000,0.460038103,-58.13789796
292930000,0.2960305165,-60.77589946
293152000,0.1401484104,-59.09263639
293374000,0.2615033441,37.53329984
293596000,0.470301352,16.87794258
293818000,0.5587222313,4.601748028
294040000,0.6063883768,-3.505780643
294262000,0.6452745028,-9.412306719
294484000,0.6721339586,-16.63689772
294706000,0.658230222,-22.14073792
294928000,0.6490586585,-23.34742459
295150000,0.7218332771,-26.71221335
295372000,0.7230979778,-38.01504272
295594000,0.644917622,-47.33697034
295816000,0.5173003044,-53.01772587
296038000,0.3898422626,-45.78157172
296260000,0.3713187572,-23.14610642
296482000,0.5259100311,-14.74877764
296704000,0.627973461,-24.59468126
296926000,0.5915671909,-30.14688334
297148000,0.6097093843,-30.26590654
297370000,0.6180471344,-32.03978369
297592000,0.6281108981,-32.92183342
297814000,0.64387781,-33.38936899
298036000,0.6885341889,-34.64203703
298258000,0.7202048635,-39.27456832
298480000,0.7264201523,-44.10599112
298702000,0.7185865824,-48.73756193
298924000,0.6989648044,-53.24195051
299146000,0.6668695483,-57.5819114
299368000,0.6204507829,-61.53873574
299590000,0.5584030822,-64.29861559
299812000,0.4876169263,-63.8485418
300034000,0.4351153316,-58.54971844
300256000,0.4218112494,-50.30739302
300478000,0.4529184887,-42.5230368
300700000,0.5281989925,-42.73499574
300922000,0.5454751659,-45.14762693
301144000,0.5758379332,-47.75163917
301366000,0.5869908568,-54.81263683
301588000,0.4484289867,-62.4234942
301810000,0.4865142328,-36.86305287
302032000,0.6316186577,-43.48074716
302254000,0.6769779509,-54.54254992
302476000,0.6483280067,-66.9214438
302698000,0.5342014185,-79.67457925
302920000,0.3307000133,-85.47870926
303142000,0.2002082576,-39.49040288
303364000,0.4339147559,-15.90297068
303586000,0.6389449609,-35.4132569
303808000,0.5086747678,-53.60520635
304030000,0.4616402639,-38.13595453
304252000,0.5664461221,-35.27308009
304474000,0.6440286158,-39.39199098
304696000,0.7064573054,-44.98283346
304918000,0.7617006164,-53.42589748
305140000,0.7725276488,-66.5347787
305362000,0.6494485939,-84.2134002
305584000,0.3827229652,-86.97566345
305806000,0.3357741354,-59.3067987
306028000,0.4027216856,-50.55888892
306250000,0.4498031288,-49.74340781
306472000,0.4758555454,-52.68770169
306694000,0.4704227818,-52.94890813
306916000,0.4917071686,-56.53801875
307138000,0.4464836047,-64.58727175
307360000,0.2988640859,-64.29869193
307582000,0.2880371593,-21.4860012
307804000,0.5310913634,-16.29615396
308026000,0.6676540504,-34.44981065
308248000,0.5562608753,-41.98101223
308470000,0.636103077,-34.43805271
308692000,0.7259708049,-42.19556543
308914000,0.7358437192,-48.96868915
309136000,0.7169131713,-56.36418671
309358000,0.6717646444,-57.1224244
309580000,0.6916148247,-60.97704469
309802000,0.6684839519,-68.1228797
310024000,0.5818508604,-74.30215609
310246000,0.4531065057,-80.57301333
310468000,0.2813986873,-46.12031524
310690000,0.5224600154,-27.60447549
310912000,0.6911580389,-37.09996275
311134000,0.7857937307,-46.73205226
311356000,0.818195772,-57.43983961
311578000,0.7968501034,-67.67258438
311800000,0.7227636436,-78.19679814
312022000,0.5747413681,-87.48463639
312244000,0.3768061375,-84.02977533
312466000,0.3404200536,-55.62549495
312688000,0.438871566,-43.95782819
312910000,0.5256815915,-45.38059967
313132000,0.5267189586,-46.34443782
313354000,0.5757325807,-41.92117164
313576000,0.651014308,-41.39384152
313798000,0.741620391,-44.9210665
314020000,0.7850752802,-50.46613204
314242000,0.8016080519,-55.23248766
314464000,0.8005363962,-58.94718075
314686000,0.8013427129,-62.40705598
314908000,0.7724702911,-63.85381348
315130000,0.8094651341,-65.40030304
315352000,0.8085474398,-69.0926079
315574000,0.7944619064,-71.85774456
315796000,0.7770137849,-73.19297715
316018000,0.8209481022,-74.96899554
316240000,0.8171214107,-81.19533495
316462000,0.7760751024,-87.07594965
316684000,0.7107333787,-91.76722154
316906000,0.6308689121,-95.61259876
317128000,0.5149367979,-95.13364673
317350000,0.4968760132,-85.02293736
317572000,0.5010020779,-85.19703779
317794000,0.4785850202,-87.11804789
318016000,0.3579124417,-87.95353739
318238000,0.3566562404,-57.58956812
318460000,0.4816206553,-55.68590754
318682000,0.4928563217,-57.83678423
318904000,0.5349959626,-49.97616066
319126000,0.6576659919,-50.87671321
319348000,0.7250599878,-56.52170178
319570000,0.7588622505,-61.25037028
319792000,0.784757379,-64.95112524
320014000,0.8160118464,-69.44035891
320236000,0.822834307,-76.14389779
320458000,0.773494634,-82.67933491
320680000,0.7025484377,-87.22380817
320902000,0.577021215,-89.70146723
321124000,0.5118569978,-73.78963644
321346000,0.6013498577,-69.40421378
321568000,0.638967085,-69.37062496
321790000,0.6748096014,-70.61630029
322012000,0.6809785904,-70.16387966
322234000,0.7353842316,-72.05353976
322456000,0.7285509322,-75.45485523
322678000,0.7131657952,-74.60903185
322900000,0.7566159308,-74.15479626
323122000,0.7770739758,-77.37346622
323344000,0.760703236,-79.26874733
323566000,0.7590456659,-77.77173588
323788000,0.8144028558,-77.82395335
324010000,0.8486389762,-81.92617541
324232000,0.8371685186,-85.58576605
324454000,0.8172014937,-86.87291463
324676000,0.8266270139,-87.16357155
324898000,0.8486360347,-89.12989592
325120000,0.8593878897,-92.17980776
325342000,0.8544609364,-95.6808803
325564000,0.8308551646,-99.09819468
325786000,0.7880285837,-101.2579625
326008000,0.7579091415,-100.8232812
326230000,0.7659716188,-100.7237568
326452000,0.7752848071,-103.181748
326674000,0.7543577155,-107.2485995
326896000,0.667256432,-109.0706231
327118000,0.6892955681,-102.0386035
327340000,0.7228852696,-103.8812101
327562000,0.7503718399,-108.1091818
327784000,0.7102294304,-114.2314021
328006000,0.6445579895,-115.1955318
328228000,0.6207817522,-114.2837584
328450000,0.6074484413,-115.807251
328672000,0.55127911,-118.7247127
328894000,0.4798876809,-110.8431633
329116000,0.5421127974,-105.0203493
329338000,0.5784673235,-108.2759845
329560000,0.5697102828,-112.6969923
329782000,0.5267368289,-115.0400584
330004000,0.4989703149,-112.1833224
330226000,0.5342231417,-114.2299597
330448000,0.4578216982,-126.3198914
330670000,0.3175328841,-118.609221
330892000,0.2793617647,-100.7003878
331114000,0.3257586932,-74.50132102
331336000,0.4820884626,-72.80345192
331558000,0.5469166204,-82.24228789
331780000,0.5021375132,-80.07680202
332002000,0.6774927643,-76.362867
332224000,0.7161708482,-86.13200381
332446000,0.7298599838,-89.85338771
332668000,0.7627151598,-93.18610222
332890000,0.7909183408,-98.6930649
333112000,0.7732838538,-104.7820709
333334000,0.7323811904,-108.3946765
333556000,0.6977465945,-110.1879175
333778000,0.6662800138,-110.9045048
334000000,0.6429776158,-109.5382926
334222000,0.6725165749,-106.9898477
334444000,0.7239082095,-111.9088187
334666000,0.6754369121,-117.8746264
334888000,0.6354346572,-117.7014835
335110000,0.6032894393,-118.0243212
335332000,0.5901654852,-115.5151015
335554000,0.5906035013,-114.5338572
335776000,0.6028457512,-115.7094306
335998000,0.5874767652,-110.8028904
336220000,0.6493047513,-112.8183916
336442000,0.6754803883,-116.0346959
336664000,0.6888412734,-120.9286857
336886000,0.6732263749,-127.400239
337108000,0.5877394464,-134.7295974
337330000,0.4665886838,-127.0757932
337552000,0.5296378713,-119.7482425
337774000,0.5322393452,-124.5638277
337996000,0.4423039957,-118.170326
338218000,0.6057908417,-108.2190688
338440000,0.6652886732,-124.6331918
338662000,0.4071009568,-126.7306444
338884000,0.6564893364,-106.0158611
339106000,0.7456584535,-119.0358804
339328000,0.7509010599,-128.1954676
339550000,0.7285502667,-136.1419349
339772000,0.6770672592,-143.129565
339994000,0.6181235092,-148.487683
340216000,0.5506425808,-153.0915861
340438000,0.4836979849,-159.5954363
340660000,0.2949463988,-167.7974431
340882000,0.2745119882,-100.0872693
341104000,0.5219746375,-114.1185687
341326000,0.5707414709,-127.3434821
341548000,0.5640237378,-136.4266591
341770000,0.5367682737,-141.1289815
341992000,0.5160415469,-147.4721207
342214000,0.4932973845,-149.5138867
342436000,0.4734937779,-156.0461468
342658000,0.42855276,-162.7953151
342880000,0.3721265994,-169.7918974
343102000,0.2893595911,-179.5002751
343324000,0.1512950458,177.0336372
343546000,0.1127327562,-118.4767797
343768000,0.2158439504,-113.0982912
343990000,0.2368182052,-127.2417074
344212000,0.1765057716,-133.6100266
344434000,0.1148188734,-107.1067168
344656000,0.1706335929,-69.10807052
344878000,0.2824684,-65.14362329
345100000,0.3865818891,-70.9917529
345322000,0.5314636205,-79.00028726
345544000,0.5398016904,-98.52149966
345766000,0.4771494029,-99.7534686
345988000,0.5494994071,-104.5618334
346210000,0.4908734622,-111.2325432
346432000,0.4583080853,-112.3981122
346654000,0.415315506,-103.6654953
346876000,0.5371679438,-94.1797068
347098000,0.6662398701,-103.7865198
347320000,0.6851953749,-115.9516152
347542000,0.6326128454,-123.6368973
347764000,0.5867452078,-125.6230395
347986000,0.580900616,-129.1797826
348208000,0.4712186443,-134.4462928
348430000,0.4396806228,-112.2669024
348652000,0.6132968205,-110.3029679
348874000,0.7171987848,-120.5699106
349096000,0.7199487776,-129.7146215
349318000,0.6973615391,-135.7938944
349540000,0.6802848661,-140.0645608
349762000,0.6582540833,-144.9963587
349984000,0.6179096334,-147.8255811
350206000,0.6136170238,-149.2113776
350428000,0.6127293059,-154.4096442
350650000,0.5614362591,-162.7738385
350872000,0.4717694097,-155.2550229
351094000,0.5654889922,-163.0317352
351316000,0.4549053264,-178.1568007
351538000,0.2940215941,-177.8587067
351760000,0.2128652331,-148.5935657
351982000,0.3089995711,-122.4642041
352204000,0.4482559839,-122.8086196
352426000,0.5766170247,-131.6043986
352648000,0.6388204308,-144.6567914
352870000,0.6421222265,-155.9893398
353092000,0.6188578639,-165.7039828
353314000,0.5825202235,-174.0145889
353536000,0.5539319474,176.3531793
353758000,0.4691465142,160.3310296
353980000,0.2159407765,155.1862999
354202000,0.3622931378,-157.1712234
354424000,0.475748047,178.7702798
354646000,0.4541916342,156.8544496
354868000,0.3915780591,132.5773276
355090000,0.2737820656,97.86009206
